"[""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", ""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
"['ASD', 'ASD', 'PROPN', 'NNP']"
